Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months,Primary_Institute,Research_Categories,Funding_Start,Funding_End,title_keywords,patents,companies,companies_count
"Van Manen, Michael A",University of Alberta,Catalyst Grant: Ethics,201303EPP,Catalyst Grant : Ethics (2016-2017),Relational ethics of the parental experience of congenital anomaly in the NICU,"$97,804 ",$0 ,2 yrs 0 mth ,"Human Development, Child and Youth Health",ETHICS; QUALITATIVE METHODS; PSYCHOSOCIAL/HEALTH BEHAVIOURAL RES.,2013-10-01,2015-09-30,"relational ethics, parental experience, congenital anomaly",0,0,0.0
"Busse, Jason W",McMaster University,Knowledge Synthesis Grant,201601KRS,Knowledge Synthesis Grant,The efficacy and safety of medical cannabis for chronic non cancer pain: a systematic review and meta-analysis of randomized controlled trials.,"$100,000 ",$0 ,1 yr 0 mth ,Musculoskeletal Health and Arthritis,"MUSCULO SKELETAL; MULTIPLE DISEASE RELEVANCE; HEALTH SERVICES RESEARCH; MUSCLE, BONE, OR JOINT",2016-06-01,2017-05-31,"medical cannabis, chronic pain, systematic review",0,0,0.0
"Raj, Satish R",University of Calgary,Op Grant: Emerging COVID-19 Research Gaps & Priorities - Post COVID-19 condition,202104GA4,Operating Grant: Emerging COVID-19 Research Gaps & Priorities - Post COVID-19 condition,Muticentre Assessment of Cardiovascular Hemodynamics and Autonomic Dysfunction with Long COVID,"$277,613 ",$0 ,1 yr 0 mth ,Circulatory and Respiratory Health,HYPERTENSION; ARRHYTHMIAS; CARDIOVASCULAR; NERVOUS SYSTEM,2021-06-01,2022-05-31,"Cardiovascular, Hemodynamics, Autonomic",0,0,0.0
"Samaan, Zainab",McMaster University,Catalyst Grant: Pop. Health Intervention Research on Legalization of Cannabis,201708SHI,Catalyst Grant: Population Health Intervention Research on Legalization of Cannabis,Impact of cannabis legalization on cannabis use and outcomes in patients with opioid use disorder: a Canadian prospective cohort study,"$100,000 ",$0 ,1 yr 0 mth ,"Neurosciences, Mental Health and Addiction",MENTAL AND BEHAVIOURAL DISEASES; MENTAL HEALTH,2018-01-01,2018-12-31,"cannabis, opioid use disorder, cohort",0,0,0.0
"Flamand, Louis",Universite Laval,Operating Grant: Emerging COVID-19 Research Gaps and Priorities - Variants,202104GA1,Operating Grant: Emerging COVID-19 Research Gaps and Priorities - Variants,Pathogenesis and immune escape potential of SARS-CoV-2 variants of concern.,"$252,900 ",$0 ,1 yr 0 mth ,Infection and Immunity,VIRAL; CLOTTING DEFECTS/THROMBOSIS; VIROLOGY,2021-06-01,2022-05-31,"SARS-CoV-2, immune escape, variants",0,0,0.0
"Courtney, Darren",Centre for Addiction and Mental Health (Toronto),"Catalyst Grant: Standards for Children and Youth Mental Health Services",202209SCY,Standards for Children and Youth Mental Health Services,Fidelity and Skill Use in Cognitive Behavioural Therapy for Adolescents with Depression,"$172,692 ","$4,400 ",1 yr 0 mth ,"Human Development, Child and Youth Health",DEPRESSION; PSYCHO-SOCIAL AND BEHAVIOURAL RESEARCH; MENTAL HEALTH; HEALTH SERVICES RESEARCH,2023-03-01,2024-02-29,"Fidelity, Skill Use, Cognitive Behavioural Therapy",0,0,0.0
"Jurisica, Igor",University Health Network (Toronto),Catalyst Grant: Bioinformatics Approaches to Cancer Research,200903BIO,Catalyst Grant:  Bioinformatics Approaches to Cancer Research,Tools for efficient and effective network-based prediction of diagnostic and prognostic cancer signatures,"$94,146 ",$0 ,1 yr 0 mth ,Genetics,"CANCER THERAPY GENERAL; LUNG CANCER; GENOMICS, PROTEOMICS, AND BIOINFORMATICS; CANCER",2009-11-01,2010-10-31,"network, prediction, cancer",9,"The Brigham And Women's Hospital, Inc.",1.0
"Olthuis, Janine V",University of New Brunswick (Fredericton),Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Development, implementation, and evaluation of equitable and effective e-mental health care delivery for parents and care givers struggling with anxiety and depression arising during the COVID-19 pandemic: improving access and matching services to need.","$144,696 ",$0 ,1 yr 0 mth ,"Neurosciences, Mental Health and Addiction",MENTAL AND BEHAVIOURAL DISEASES; HEALTH CARE DELIVERY; MENTAL HEALTH; HEALTH SERVICES RESEARCH,2020-09-01,2021-08-31,"e-mental health, anxiety, depression",0,0,0.0
"Stremler, Robyn L",University of Toronto,Sleep and Circadian Rhythms: Operating Grant,200910OGS,Operating Grant: Sleep and Circadian Rhythms,The STAR (Sleep Troubles And Relationship to perinatal outcomes) Study,"$199,947 ",$0 ,2 yrs 0 mth ,Gender and Health,,2010-04-01,2012-03-31,"Sleep, perinatal, outcomes",0,0,0.0
"Bartha, Robert",Western University (Ontario),Catalyst Grant: Secondary Analysis of Neuroimaging Databases,201310CSE,Catalyst Grant: Secondary Analysis of Neuroimaging Databases,Predicting Progression to Dementia in the ADNI Cohort,"$99,576 ",$0 ,2 yrs 0 mth ,Aging,ALZHEIMER'S DISEASE; AGING; IMAGING; NERVOUS SYSTEM,2013-12-01,2015-11-30,"Dementia, ADNI, Prediction",0,0,0.0
"Ungar, Wendy J",Hospital for Sick Children (Toronto),Knowledge Synthesis Grant,201304KRS,Knowledge Synthesis Grant,Thiopurine S-methyltransferase testing for averting drug toxicity in pediatric patients receiving thiopurines: An application of enhanced meta-analysis of diagnostic tests,"$99,149 ",$0 ,1 yr 0 mth ,Health Services and Policy Research,CANCER THERAPY GENERAL; HEALTH SERVICES RESEARCH; GENETICS,2013-10-01,2014-09-30,"Thiopurine, S-methyltransferase, toxicity",0,0,0.0
"Grant, Michael D",Memorial University of Newfoundland,Op. Gr.:Emerging COVID-19 Res. Gaps & Priorities - HIV and SARS-CoV-2,202109EG5,Operating Grant: Emerging COVID-19 Research Gaps & Priorities (July 2021),Immunogenicity and durability of COVD-19 vaccines in persons living with human immunodeficiency virus,"$286,800 ",$0 ,1 yr 0 mth ,Infection and Immunity,AIDS; VIRAL; IMMUNOLOGY-TRANSPLANTATION; VIROLOGY,2021-12-01,2022-11-30,"Immunogenicity, vaccines, HIV",0,0,0.0
"Prado, Carla M",University of Alberta,Catalyst Grant: Analysis of CLSA Data,201608ACD,Catalyst Grant: Analysis of CLSA Data,Prevalence and Health Implications of Sarcopenia and Sarcopenic Obesity in Canada,"$69,535 ",$0 ,1 yr 0 mth ,Musculoskeletal Health and Arthritis,"AGING; MUSCULO SKELETAL; MUSCLE, BONE, OR JOINT",2017-03-01,2018-02-28,"Sarcopenia, Obesity, Health",0,0,0.0
"Michou, Laetitia N",Universite Laval,Catalyst Grant: Bone Health,201006CBO,Catalyst Grant: Bone Health,Identification of rare genetic variants in Paget's disease of bone,"$100,000 ",$0 ,1 yr 0 mth ,Musculoskeletal Health and Arthritis,"MUSCULO SKELETAL; MUSCLE, BONE, OR JOINT",2010-11-01,2011-10-31,"genetic variants, Paget's disease, bone",0,0,0.0
"Napper, Scott",University of Saskatchewan,Catalyst Grant: Systems Biology Approaches to Immunotherapy,200808CSB,Catalyst Grant: Systems Biology Approaches to Immunotherapy,Understanding Infection and Immunity through Species-Comparative Kinome Analysis: Creation and Application of Species-Specific Peptide Arrays,"$98,500 ",$0 ,1 yr 0 mth ,Infection and Immunity,"INFECTIOUS AND PARASITIC; GENOMICS, PROTEOMICS, AND BIOINFORMATICS",2009-03-01,2010-02-28,"Infection, Immunity, Peptide Arrays",3,0,0.0
"Knight, Darryl A",University of British Columbia,Operating Grant: Health Systems Research on H1N1,201001H1N,Operating Grant: Health Systems Research on H1N1,Exacerbation of H1N1 Influenza infection with inhaled therapeutics in primary epithelial cells and ex vivo tissue from asthma patients: clarification of primary treatment strategies during pandemic influenza seasons,"$94,155 ",$0 ,1 yr 0 mth ,Infection and Immunity,ASTHMA; VIRAL; RESPIRATION; DRUG RESEARCH,2010-03-01,2011-02-28,"H1N1, inhaled therapeutics, epithelial cells",0,0,0.0
"Cherry, Nicola",University of Alberta,Op Gr: COVID-19 Rapid Research FO - Clinical Mgmt/Health System Interventions,202005VR4,COVID-19 Rapid Research - Clinical Management & Health System Interventions,"The impact of COVID-19 on the health of physicians, nurses and other healthcare workers: an interprovincial cohort study",$0 ,$0 ,1 yr 0 mth ,Population and Public Health,HEALTH CARE DELIVERY; VIRAL; HEALTH RESEARCH; VIROLOGY,2020-09-01,2021-08-31,"COVID-19, healthcare workers, cohort",0,0,0.0
"Singh, Harminder",University of Manitoba,Operating Grant: CAG Gastroenterology/Nutrition - Endoscopy - Olympus,201011GN3,Operating Grant: Gastroenterology / Nutrition (2010),Molecular Basis of Interval Colorectal Cancers,"$45,000 ",$0 ,2 yrs 0 mth ,"Nutrition, Metabolism and Diabetes",HEALTH RESEARCH; CANCER,2011-07-01,2013-06-30,"molecular, colorectal, cancers",0,0,0.0
"Tan, Qiumin",University of Alberta,"Operating Grant: ECI grants in Maternal, Reproductive, Child & Youth Health",202102MRC,"Operating Grant: New Investigator Grants in Maternal, Reproductive, Child & Youth Health",Abnormal persistence of Cajal-Retzius cells and seizure susceptibility,"$105,000 ",$0 ,3 yrs 0 mth ,"Human Development, Child and Youth Health",EPILEPSY; NERVOUS SYSTEM; MENTAL HEALTH,2021-04-01,2024-03-31,"Cajal-Retzius cells, seizure, persistence",0,0,0.0
"Azad, Meghan",University of Manitoba,Operating Grant: Analyses of Existing Cohorts & Databases - IHDCYH,201609AO1,Analyses of Existing Canadian Cohorts & Databases - Reproductive Maternal & Child Health,Non-nutritive sweetener consumption during pregnancy: impact on infant gut microbiome and metabolism in the CHILD cohort,"$75,000 ",$0 ,1 yr 0 mth ,"Nutrition, Metabolism and Diabetes",METABOLISM AND NUTRITION; PREGNANCY/BIRTH; NUTRITION; METABOLISM/DIABETES,2017-03-01,2018-02-28,"sweetener, microbiome, metabolism",0,0,0.0
"Mayo, Leah M",University of Calgary,Operating Grant: Psilocybin-assisted Psychotherapy - Substance Use Disorders,202210PS1,Psilocybin-assisted Psychotherapy,Mechanisms supporting psilocybin-assisted psychotherapy to treat alcohol use disorder,"$1,000,000 ",$0 ,2 yrs 0 mth ,"Neurosciences, Mental Health and Addiction",DRUGS- PHARMACEUTICAL SCIENCE/CHEMISTRY & NON MEDICAL USE OF DRUGS; MENTAL AND BEHAVIOURAL DISEASES; MENTAL HEALTH; DRUG RESEARCH,2023-03-01,2025-02-28,"psilocybin, psychotherapy, alcohol use disorder",0,0,0.0
"Verschoor, Chris P",McMaster University,Catalyst Grant: Analysis of CLSA Data,201809ACD,Catalyst Grant: Analysis of CLSA Data,Health-age: a composite biomarker measure to estimate healthy aging in older Canadians,$0 ,$0 ,1 yr 0 mth ,Aging,AGING; DETERMINANTS OF HEALTH; POPULATION HEALTH,2019-03-01,2020-02-29,"biomarker, aging, health",0,0,0.0
"Bouchard, Karen",Ottawa Heart Institute Research Corporation (Ontario),Catalyst Grant: Analysis of CLSA Data,202310ACD,Catalyst Grant: Analysis of CLSA Data,The significance of new onset anxiety on health outcomes among women with cardiovascular disease: A Canadian Longitudinal Study of Aging cohort study,"$70,000 ",$0 ,1 yr 0 mth ,Gender and Health,PSYCHOSOCIAL AND HEALTH BEHAVIOURS; HEALTH PROMOTION; PSYCHOSOCIAL/HEALTH BEHAVIOURAL RES.; CARDIOVASCULAR,2024-03-01,2025-02-28,"anxiety, cardiovascular disease, aging",0,0,0.0
"Mihailidis, Alex",University of Toronto,Catalyst Grant: Pilot Projects in Aging - Social Dimensions of Aging,201009IAD,Institute of Aging Pilot Projects - Social Dimensions,Personal Robots to Support Aging-in-Place: Pilot testing of a novel 'robot-smart home' platform,"$44,600 ","$5,400 ",1 yr 0 mth ,Aging,AGING; ALZHEIMER'S DISEASE; GERONTOLOGY,2011-03-01,2012-02-29,"robots, smart home, aging-in-place",0,0,0.0
"Ali, Samina",University of Alberta,Catalyst Grant: Post Market Drug Safety and Effectiveness,200910DSA,Catalyst Grant: Post Market Drug Safety and Effectiveness,Using Genomics to Address Drug Safety in Children With Traumatic Injury: An Innovative Approach to a Common Problem.,"$99,848 ",$0 ,1 yr 0 mth ,"Human Development, Child and Youth Health","DRUGS- PHARMACEUTICAL SCIENCE/CHEMISTRY & NON MEDICAL USE OF DRUGS; MUSCULO SKELETAL; HEALTH RESEARCH; GENOMICS, PROTEOMICS, AND BIOINFORMATICS",2010-03-01,2011-02-28,"Genomics, Drug Safety, Traumatic Injury",0,0,0.0
"Liu, Qiang",University of Saskatchewan,Catalyst Grant:Infection & Immunity-PHAC-CAID/Hep C Res Init/Biomed/clin stream,200909CI6,Catalyst Grant: Infection and Immunity,Human kinome peptide array for studying hepatitis C viral pathogenesis,"$85,055 ",$0 ,1 yr 0 mth ,Infection and Immunity,VIRAL; LIVER DISEASE; VIROLOGY; GASTROINTESTINAL (LIVER),2010-03-01,2011-02-28,"kinome, peptide array, hepatitis C",2,"Aviceda Therapeutics, Inc.",1.0
"Hall, Victoria G",University Health Network (Toronto),Catalyst Grant: Avian Influenza OneHealth Research,202407AVI,Catalyst Grant: Catalyzing OneHealth Research on Avian Influenza,Pandemic Influenza Vaccine in Organ Transplantation (PIVOT Trial): SAFETY AND IMMUNOGENICITY OF PANDEMIC INFLUENZA VACCINE IN KIDNEY TRANSPLANT RECIPIENTS,"$149,674 ",$0 ,1 yr 0 mth ,Population and Public Health,POPULATION HEALTH; INFECTIOUS AND PARASITIC; IMMUNOLOGY-TRANSPLANTATION,2008-04-01,2011-03-31,"Influenza vaccine, organ transplantation, immunogenicity",0,0,0.0
"Labonte, Benoit",Universite Laval,Catalyst Grant: Sex as a Variable in Biomedical Research,201711SVB,Catalyst Grant: Sex as a Variable in Biomedical or Translational Research,Sex-specific functional and transcriptional contributions of the cortico-striatal and -tegmental pathways in mediating stress susceptibility and resilience,"$150,000 ",$0 ,2 yrs 0 mth ,"Neurosciences, Mental Health and Addiction",DEPRESSION; MENTAL AND BEHAVIOURAL DISEASES; MENTAL HEALTH; MOLECULAR BIOLOGY,2018-04-01,2020-03-31,"cortico-striatal, transcriptional, stress",0,0,0.0
"Hebert, Paul C",Centre hospitalier de l'Universite de Montreal (CHUM),ICRH Community Development Program Grants - Critical Care Clinical Trials,201406CD1,ICRH Community Development Program Grants,The Canadian Critical Care Trials Group,"$1,500,000 ",$0 ,5 yrs 0 mth ,Circulatory and Respiratory Health,MULTIDISCIPLINARY; MULTIPLE DISEASE RELEVANCE; HEALTH RESEARCH; CARDIOVASCULAR,2014-09-01,2019-08-31,"Critical Care, Trials, Canada",0,0,0.0
"Lawson, Margaret L",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant: Knowledge to Action,201110KAL,Operating Grant: Knowledge to Action,Implementation and Evaluation of a Pediatric Hospital-Based Family Decision Service,"$197,579 ",$0 ,2 yrs 0 mth ,"Human Development, Child and Youth Health",HEALTH CARE DELIVERY; HEALTH SERVICES RESEARCH,2012-04-01,2014-03-31,"Pediatric, Hospital, Family",0,0,0.0
"Gomez Jaramillo, David",Unity Health Toronto,Operating Grant: Data Analysis Using Existing CDN Databases and Cohorts,202210EDC,Op.Grant:Data Analysis Using Existing Databases and Cohorts,Emergency general surgical conditions in pregnancy and the post-partum period: A population-based study of maternal and peri-natal outcomes,"$75,000 ",$0 ,1 yr 0 mth ,"Human Development, Child and Youth Health",HEALTH SERVICES RESEARCH; PREGNANCY/BIRTH; HEALTH RESEARCH; REPRODUCTION/PREGNANCY,2023-03-01,2024-02-29,"surgical conditions, pregnancy, peri-natal",0,0,0.0
"Papaioannou, Alexandra",McMaster University,Catalyst Grant: Analysis of CLSA Data,201909ACD,Catalyst Grant: Analysis of CLSA Data,"Cognition, frailty and falls: Should they be part of fracture risk assessment?","$68,525 ",$0 ,1 yr 0 mth ,Musculoskeletal Health and Arthritis,"OSTEOPOROSIS; AGING; MUSCLE, BONE, OR JOINT",2020-03-01,2021-02-28,"Cognition, frailty, falls",0,0,0.0
"Hirst, Martin",University of British Columbia,Operating Grant: CEEHRC (Epigenetics),201505EPT,Operating Grant CEEHRC (Epigenetics) - Application,"Canadian Epigenetics, Environment and Health Research Consortium Network","$1,000,000 ",$0 ,4 yrs 0 mth ,Genetics,"GENOMICS, PROTEOMICS, AND BIOINFORMATICS",2015-07-01,2019-06-30,"Epigenetics, Environment, Health",0,0,0.0
"Keshavjee, Shaf",University Health Network (Toronto),Operating Grant: COVID-19 - Diagnostics,202002OV1,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,Reducing the Health Care Resource Burden from COVID-19 (SARS-CoV-2): Rapid Diagnostics to Risk-Stratify for Severity of Illness,"$970,702 ",$0 ,2 yrs 0 mth ,Infection and Immunity,RESPIRATION; HEALTH RESEARCH,2020-04-01,2022-03-31,"COVID-19, Diagnostics, Risk-Stratify",0,0,0.0
"Kadoury, Samuel","Centre hospitalier universitaire Sainte-Justine (Montreal, Quebec)",Catalyst Grant: Secondary Analysis of Neuroimaging Databases,201310CSE,Catalyst Grant: Secondary Analysis of Neuroimaging Databases,Manifold learning of longitudinal measures in Alzheimer's disease from the ADNI database,"$100,000 ",$0 ,2 yrs 0 mth ,"Neurosciences, Mental Health and Addiction",ALZHEIMER'S DISEASE; MENTAL AND BEHAVIOURAL DISEASES; IMAGING; MENTAL HEALTH,2013-12-01,2015-11-30,"manifold learning, Alzheimer's disease, ADNI",0,0,0.0
"Litvinov, Ivan V",Research Institute of the McGill University Health Centre,Catalyst Grant: Healthy Youth - Physical Health of Youth,202211HY4,Catalyst Grant : Healthy Youth,Studying sun protection practices and promoting sun awareness in Canadian youth in order to decrease incidence of melanoma and other skin cancers in the adulthood.,"$99,115 ",$0 ,1 yr 0 mth ,Musculoskeletal Health and Arthritis,SKIN AND SUBCUTANEOUS TISSUS; CARCINOGENS (INCL ENVIRONMENTAL); CANCER; ENVIRONMENTAL INFLUENCES ON HEALTH,2023-03-01,2024-02-29,"sun protection, melanoma, skin cancers",0,0,0.0
"Cleverley, Kristin D",University of Toronto,Patient-Oriented Research Collaboration Grants,201612PEG,Patient Engagement - Collaboration Grants (SPOR),Prioritizing Youth and Caregivers as Experts of Mental Health Care Transitions: A National Delphi Study,"$24,977 ",$0 ,1 yr 0 mth ,"Human Development, Child and Youth Health",HEALTH SERVICES RESEARCH; MENTAL HEALTH,2017-03-01,2018-02-28,"mental health, care transitions, youth",0,0,0.0
"Konvalinka, Ana",University Health Network (Toronto),Catalyst Grant: Sex as a Variable in Biomedical Research,201711SVB,Catalyst Grant: Sex as a Variable in Biomedical or Translational Research,The Impact of Sex on Kidney Metabolism. Implications for Diabetic Kidney Disease,"$150,000 ",$0 ,2 yrs 0 mth ,Gender and Health,METABOLISM AND NUTRITION; GENITO/URINARY SYSTEM; METABOLISM/DIABETES; MOLECULAR BIOLOGY,2018-04-01,2020-03-31,"Sex, Kidney, Diabetes",1,0,0.0
"Sloboda, Deborah M",McMaster University,"Catalyst Grant: Environments, Genes and Chronic Disease",201304CEN,"Catalyst Grant: Environments, Genes and Chronic Disease",Early life determinants of obesity and metabolic compromise,"$99,950 ",$0 ,1 yr 0 mth ,"Human Development, Child and Youth Health",PREGNANCY/BIRTH; DETERMINANTS OF HEALTH; REPRODUCTION/PREGNANCY; METABOLISM/DIABETES,2013-10-01,2014-09-30,"early life, obesity, metabolic",0,0,0.0
"Hosseinidoust, Zeinab",McMaster University,Op Gr: COVID-19 Rapid Research FO - Clinical Mgmt/Health System Interventions,202005VR4,COVID-19 Rapid Research - Clinical Management & Health System Interventions,Establishing A Research Platform for Investigating and Optimizing PPE Filtration/Barrier Efficiencies Against Aerosolized Bacteria and Viruses in Clinical Healthcare Settings,"$278,850 ",$0 ,1 yr 0 mth ,Population and Public Health,HEALTH CARE DELIVERY; POPULATION HEALTH; HEALTH RESEARCH; ENVIRONMENTAL INFLUENCES ON HEALTH,2020-06-01,2021-05-31,"PPE, Filtration, Aerosolized Bacteria",0,0,0.0
